"[0.2523863  0.37661597 0.37862521 0.34987468 0.34412662 0.29923541
 0.33009699 0.28335382 0.28196499 0.29158355 0.26099254 0.32257806
 0.32025097 0.2903783  0.28700262 0.29007983 0.26438781 0.27528358
 0.29443931 0.29520179 0.23948629 0.28729916 0.27473544 0.28263134
 0.26160046 0.27636264 0.28004442 0.24236919 0.24290862 0.26929642
 0.26914282 0.26259207 0.25167219 0.27038905 0.25313333 0.26430004
 0.25016676 0.22456271 0.2809527  0.21709906 0.26431519 0.25987075
 0.21963057 0.23278514 0.21135806 0.24364776 0.24681649 0.25352483
 0.28504885 0.2136384  0.27837841 0.21145121 0.27437409 0.27750991
 0.27933598 0.28609251 0.26021039 0.22788343 0.20878402 0.25617548
 0.26889418 0.28142383 0.29584869 0.29199703 0.26713982 0.26095696
 0.30139339 0.28314495 0.29443087 0.28334219 0.29881875 0.29561775
 0.29597903 0.28157609 0.30185549 0.3188824  0.37250135 0.29384482
 0.26084489 0.13962266 0.09185062 0.07268046 0.07594189 0.07850845
 0.08194399 0.08940032 0.08029903 0.08061681 0.09629373 0.0816038
 0.09200628 0.08954874 0.09592192 0.08517748 0.09375839 0.09972938
 0.09232537 0.1018053  0.10365974 0.09110197 0.10367155 0.11093006
 0.10376332 0.10601392 0.11017506 0.13005814 0.13577911 0.16655648
 0.20104555 0.26117175 0.30626889]","[0.39437581 0.30225315 0.5077327  0.60680653 0.33108067 0.26068961
 0.28385382 0.53789294 0.15739537 0.30141087 0.35679237 0.39565886
 0.19638787 0.12034428 0.31874354 0.22010832 0.43153516 0.11333187
 0.16435241 0.09701008 0.4184679  0.348637   0.26024209 0.37390162
 0.23489133 0.46283544 0.28021783 0.37724944 0.05992904 0.27655127
 0.12374826 0.17625241 0.13303405 0.38793691 0.07366809 0.41695364
 0.24771897 0.10727421 0.44027073 0.33321736 0.41491465 0.2752099
 0.15197586 0.33565634 0.0583855  0.29432962 0.37597512 0.17737155
 0.14191089 0.18022702 0.3551665  0.07603665 0.22275265 0.41208505
 0.13364985 0.38233919 0.34804828 0.39975317 0.04811403 0.38431493
 0.35256079 0.37904517 0.42065477 0.34333274 0.13594558 0.35319875
 0.40225668 0.28122083 0.41343613 0.38458857 0.2134636  0.39373062
 0.20539879 0.28264586 0.38259198 0.38516465 0.35023484 0.24574744
 0.20113156 0.12418567 0.06926476 0.09966958 0.11310209 0.02989648
 0.05981581 0.15514465 0.12889337 0.12773922 0.06983837 0.09737173
 0.09733141 0.11199307 0.15184247 0.04755972 0.03571137 0.0919292
 0.08455214 0.16406869 0.09690081 0.09141471 0.11341956 0.0789767
 0.06408757 0.09802478 0.10506954 0.10313666 0.07667097 0.102217
 0.22589226 0.19164157 0.34116617]"
"[0.28050435 0.4827473  0.49603949 0.47800425 0.47768445 0.42742522
 0.4600731  0.41886982 0.4182613  0.43590597 0.40614232 0.46578798
 0.46229422 0.43649188 0.44075514 0.44393078 0.41897392 0.42648003
 0.44181974 0.45100304 0.39826826 0.43784895 0.42827214 0.4385722
 0.41640627 0.42873247 0.43121494 0.40428777 0.39972615 0.423061
 0.42033223 0.42036953 0.40787531 0.42063311 0.41061291 0.41739597
 0.3996302  0.38352828 0.43268715 0.38225689 0.41612886 0.41544172
 0.38265315 0.39825508 0.37824847 0.40803302 0.41024302 0.4145235
 0.44713688 0.39122174 0.44186189 0.39424747 0.44661147 0.4443035
 0.45317062 0.46111106 0.44280835 0.42614552 0.40341972 0.44691463
 0.45805652 0.47286946 0.48752272 0.48382841 0.47566117 0.47677541
 0.51385885 0.50704159 0.51640357 0.51940746 0.54188742 0.55366697
 0.56678141 0.56633629 0.5957122  0.61745131 0.65604319 0.61497618
 0.60580865 0.55993485 0.5243614  0.46686627 0.40628089 0.3409922
 0.25387457 0.13823705 0.08252316 0.08285446 0.09852996 0.08385823
 0.09430174 0.09183954 0.09822425 0.08750008 0.09613574 0.10208297
 0.09470571 0.10424754 0.10612434 0.09364537 0.10616349 0.11347916
 0.10649169 0.10878215 0.11332054 0.13329116 0.13953912 0.17083248
 0.20632748 0.26892508 0.3146156 ]","[0.46982453 0.72729648 0.78597092 0.39985741 0.28671175 0.41007409
 0.44815994 0.15175673 0.39617799 0.45757561 0.20406175 0.53693969
 0.62372117 0.22157483 0.59908787 0.61203658 0.51866851 0.55089656
 0.50982322 0.51717117 0.41545501 0.56683937 0.59933213 0.4202202
 0.2841093  0.45378873 0.33222092 0.34683267 0.41373359 0.48309249
 0.34896574 0.34210776 0.35949092 0.3307545  0.32004103 0.45241104
 0.41360177 0.2253472  0.48552093 0.2209921  0.39679303 0.55466049
 0.50982886 0.30136778 0.24864835 0.55971041 0.28958007 0.23665019
 0.52426593 0.48737317 0.38186435 0.39485551 0.53001289 0.42799466
 0.56987404 0.53929022 0.48517004 0.45817198 0.39097146 0.6013014
 0.38074552 0.47588013 0.5719852  0.61120386 0.49704429 0.40359817
 0.5398377  0.40745292 0.43750367 0.47872448 0.51053443 0.63227395
 0.50472768 0.59220298 0.64761868 0.57732651 0.65728852 0.673183
 0.64679281 0.61586279 0.53021533 0.41610261 0.38372652 0.36149826
 0.28464602 0.19019647 0.01771392 0.03425861 0.08684745 0.14138668
 0.1614989  0.07352266 0.04279002 0.11983569 0.03091837 0.09083217
 0.11184694 0.16157512 0.15722449 0.12452408 0.18004135 0.18185845
 0.14794413 0.12701991 0.12690273 0.06763316 0.15978445 0.26301043
 0.31108158 0.32507969 0.36908608]"
"[0.23169301 0.24747078 0.26368053 0.27915662 0.28527569 0.32076561
 0.33984155 0.35008555 0.38074775 0.39153165 0.42550643 0.44057718
 0.46074316 0.46568775 0.48056835 0.470535   0.44333401 0.41466663
 0.39178728 0.35151792 0.34065013 0.31348791 0.31799316 0.32346195
 0.34888294 0.38355835 0.43033573 0.4803026  0.51678006 0.5541318
 0.60644579 0.65680355 0.69062087 0.72492462 0.7491212  0.75801526
 0.76698192 0.78401682 0.78166823 0.80778742 0.80046457 0.80653138
 0.82484724 0.83067198 0.8317444  0.84739196 0.82906107 0.838406
 0.83565323 0.85701011 0.86691968 0.85878959 0.86867998 0.88748472
 0.88572999 0.88150749 0.89598045 0.89740585 0.89362541 0.89394637
 0.88815681 0.89601153 0.89111421 0.8929242  0.89202955 0.88743137
 0.8883635  0.88062856 0.88586779 0.88412375 0.87873164 0.87191043
 0.8660583  0.85850367 0.85906972 0.85930862 0.85203436 0.89249479
 0.93514068 0.9583096  0.94675194 0.94186468 0.9431505  0.93570328
 0.92222827 0.9209887  0.91963198 0.91848336 0.91678957 0.90899218
 0.90809487 0.9052024  0.91032026 0.90915249 0.90150795 0.90458188
 0.90194376 0.90018013 0.89755938 0.89106785 0.89134056 0.88985475
 0.88314582 0.87852275 0.8753551  0.85472543 0.85443871 0.84000859
 0.84393221 0.83396268 0.84600827]","[0.22743997 0.25195788 0.24989294 0.2806735  0.28613755 0.30683746
 0.34415278 0.33578225 0.37411147 0.39191678 0.42147223 0.43079737
 0.46615742 0.46013703 0.47981054 0.46066914 0.45157979 0.42731365
 0.40289919 0.35177433 0.35198767 0.32141006 0.30511175 0.31937484
 0.35888441 0.38512434 0.43847553 0.46702931 0.52588012 0.54193241
 0.60599041 0.67068106 0.70570349 0.71545082 0.75015382 0.75567867
 0.76399361 0.78014688 0.77805859 0.80686875 0.79629623 0.81502073
 0.82242244 0.82855374 0.83219592 0.84034403 0.82456769 0.85159809
 0.8330552  0.86160007 0.86049104 0.86664004 0.86132343 0.88252982
 0.89285226 0.87760244 0.89460756 0.89745274 0.8856082  0.89398796
 0.89124522 0.8964423  0.89062264 0.90247963 0.89999621 0.89399751
 0.89240613 0.88855243 0.88538503 0.87701929 0.87326737 0.87381352
 0.86296744 0.85543576 0.85591571 0.86259216 0.84543063 0.89817136
 0.93281587 0.95267517 0.94173039 0.94671324 0.94526379 0.93608842
 0.91578318 0.91779808 0.91376596 0.92220971 0.92194134 0.91487114
 0.90559098 0.91158105 0.90614811 0.91464809 0.90936275 0.90001994
 0.89760428 0.89443568 0.8922076  0.88357874 0.88242862 0.89225212
 0.88378756 0.87615821 0.86919096 0.85234859 0.8592364  0.84162897
 0.84159845 0.84723979 0.83627666]"
"[0.28233018 0.48183665 0.4961018  0.47701736 0.4759727  0.42610936
 0.45855053 0.41834613 0.41830472 0.43532125 0.40584696 0.46582099
 0.46323784 0.43777744 0.44293042 0.44672066 0.42152448 0.42936158
 0.44443579 0.44722906 0.39511058 0.44092382 0.43158432 0.44227782
 0.41484156 0.42753973 0.43536188 0.40922039 0.405081   0.42298349
 0.42015197 0.4254966  0.41297895 0.42601511 0.41202294 0.41867826
 0.40514778 0.38954356 0.43817174 0.38425539 0.41807938 0.42111586
 0.38770219 0.40472868 0.38043816 0.4103597  0.41576688 0.4206632
 0.45251145 0.39394661 0.44486229 0.4008404  0.45281979 0.44975824
 0.458901   0.46682291 0.44903588 0.43279783 0.40948043 0.45320064
 0.4644769  0.47920898 0.49426643 0.49024134 0.48283414 0.48416686
 0.52129124 0.51438904 0.52367985 0.52720947 0.55026855 0.56266543
 0.57604887 0.57661916 0.60687804 0.62972188 0.66822903 0.62977983
 0.62249705 0.58025282 0.54830581 0.49546328 0.4390109  0.37759414
 0.29612331 0.20107083 0.076522   0.05883434 0.07452508 0.05965801
 0.06966101 0.06724879 0.07350978 0.062568   0.07061596 0.07681816
 0.06915378 0.07803111 0.07966799 0.06634309 0.07941356 0.08611574
 0.07720385 0.07906635 0.07955527 0.09858617 0.09917716 0.12493153
 0.14962828 0.18569652 0.22501734]","[0.05460065 0.54991631 0.21657827 0.33060844 0.58791893 0.65742578
 0.65082902 0.52455285 0.56921561 0.20425885 0.60300798 0.42519956
 0.32333231 0.30992064 0.53967311 0.41097587 0.45041602 0.63947363
 0.29147037 0.33946883 0.25843632 0.52532498 0.3861368  0.34729809
 0.5793707  0.36590494 0.5553884  0.43426732 0.51357218 0.29452443
 0.28539966 0.36612632 0.3783518  0.24624792 0.55189114 0.29924875
 0.56347367 0.37425366 0.34431111 0.2869278  0.47538766 0.51903244
 0.38208111 0.52291314 0.41887274 0.55339698 0.56246391 0.57880086
 0.3792549  0.47333041 0.37105344 0.47045803 0.39608743 0.574235
 0.37911194 0.5397303  0.31632557 0.46968389 0.28398514 0.59768726
 0.48500862 0.62288559 0.47575589 0.370245   0.3697056  0.51683115
 0.64234663 0.47363013 0.54854639 0.40950269 0.62749051 0.66565674
 0.4854313  0.54677534 0.55714527 0.64037909 0.71289168 0.66366418
 0.67147443 0.55215707 0.59908914 0.44651092 0.42673286 0.31255698
 0.3292055  0.24996348 0.14260449 0.05079018 0.03271033 0.08832267
 0.12443074 0.10604439 0.05207361 0.00227393 0.06752024 0.00802251
 0.11151057 0.07717863 0.00876296 0.02994578 0.08283592 0.15455124
 0.03803382 0.1382353  0.04455938 0.14566031 0.20801691 0.24226859
 0.05433746 0.14413677 0.37031889]"
"[0.23624896 0.2377463  0.23914651 0.23756808 0.22751338 0.23948326
 0.23952652 0.2350119  0.24221934 0.22920333 0.24337444 0.23646451
 0.23746132 0.23731294 0.25525379 0.25205883 0.24845698 0.24745324
 0.25628503 0.25444633 0.2688854  0.26193655 0.2612969  0.24019324
 0.2402405  0.23064753 0.22948857 0.23101566 0.2248442  0.2264648
 0.23453607 0.22640784 0.22912112 0.22303791 0.23211393 0.21446238
 0.22230469 0.21033778 0.21370293 0.20475689 0.1945334  0.18576966
 0.20669424 0.19798539 0.18499868 0.18191214 0.18482218 0.19273352
 0.1819655  0.19002954 0.17412768 0.17093462 0.16728854 0.17885676
 0.17707445 0.18796704 0.16614657 0.16884986 0.16377368 0.16352938
 0.16494177 0.16930795 0.15705385 0.16092101 0.1481223  0.14906778
 0.15031046 0.15019232 0.15211227 0.14748629 0.13825672 0.1384736
 0.14581233 0.13517776 0.13084703 0.12910126 0.13170066 0.12050294
 0.12144145 0.12588553 0.13575404 0.13578607 0.12969535 0.13915693
 0.14468299 0.149017   0.14640005 0.15084662 0.15215074 0.16340561
 0.16799078 0.16943083 0.1716162  0.19401128 0.19495342 0.19192759
 0.21548138 0.23429715 0.23759636 0.25086694 0.2714805  0.31902388
 0.32015612 0.35243751 0.39363269 0.33901838 0.29187951 0.25924218
 0.25147782 0.2436167  0.25086745]","[0.24938836 0.23302552 0.24415186 0.24765818 0.23879253 0.23193882
 0.236654   0.24230689 0.25340211 0.24323246 0.25485229 0.23377679
 0.24472039 0.2427761  0.26711974 0.25815617 0.25016534 0.2407546
 0.24513378 0.24839795 0.25742098 0.25742367 0.27273735 0.24141528
 0.23610232 0.23021339 0.23076303 0.21711064 0.2089     0.21113285
 0.23276561 0.21603076 0.23090283 0.20955689 0.21952014 0.22797177
 0.23384332 0.22125039 0.22305698 0.19712462 0.18729449 0.18380893
 0.19287046 0.20171146 0.19102356 0.17704872 0.18598023 0.19281854
 0.17293517 0.1814337  0.16818978 0.16103379 0.17768311 0.19079264
 0.16701428 0.18699389 0.1575122  0.17999266 0.16729293 0.1550724
 0.17009908 0.16148365 0.15303207 0.15768729 0.14526245 0.14254326
 0.14195155 0.15430937 0.14380352 0.13941319 0.14620972 0.1459657
 0.14632591 0.14130295 0.13593465 0.1237836  0.12578188 0.12091989
 0.11533253 0.13055813 0.1306996  0.14127566 0.13166948 0.14414363
 0.14757777 0.15132218 0.14664073 0.15180143 0.14663984 0.16839449
 0.16944746 0.17120231 0.16734615 0.18799188 0.19927304 0.19193634
 0.21504876 0.24268141 0.24621628 0.25523211 0.27144369 0.32599323
 0.32143771 0.34857993 0.38677155 0.34666152 0.30493359 0.25912136
 0.26422465 0.23336263 0.25175946]"
"[0.76662361 0.70866748 0.73110507 0.73483895 0.72651577 0.68822986
 0.74084155 0.69678764 0.69819248 0.72689638 0.68760081 0.75173114
 0.75049426 0.72597432 0.75471375 0.77310088 0.75404944 0.76105366
 0.77143985 0.79585059 0.76125859 0.79326    0.79759085 0.81830882
 0.79006164 0.80404658 0.8128422  0.80862469 0.79630154 0.81437278
 0.80599867 0.83130631 0.8157282  0.81777798 0.83046923 0.82469272
 0.80532168 0.81840191 0.84110558 0.82710637 0.83021771 0.84460238
 0.82939554 0.84548131 0.81602369 0.84037981 0.83914177 0.83195381
 0.86154645 0.83094988 0.84038966 0.83886342 0.85824687 0.83593736
 0.85097409 0.85391145 0.8468398  0.85801694 0.81738087 0.84393029
 0.8434635  0.8570841  0.86509751 0.8537239  0.86572769 0.8692854
 0.8894893  0.88760342 0.87879086 0.88128924 0.89276061 0.90355255
 0.91128477 0.90668667 0.9231158  0.93219596 0.94380793 0.93505756
 0.94241102 0.93995035 0.94722827 0.94880059 0.93815821 0.93446863
 0.93210465 0.93567978 0.93514987 0.93510606 0.94240551 0.92831437
 0.94733344 0.93594013 0.93849794 0.92713954 0.94592537 0.9333544
 0.92386084 0.93685027 0.92998021 0.92332965 0.89559238 0.89045599
 0.8986583  0.86169338 0.89823619 0.84775663 0.83668535 0.76032644
 0.59416556 0.33262297 0.38318846]","[0.57211131 0.72446316 0.61086178 0.93414632 0.81232637 0.87001994
 0.75512322 0.67622192 0.95407764 0.7211429  0.73128242 0.62325358
 0.95763501 0.66151432 0.697402   0.60589195 0.97183666 0.84639709
 0.65444942 0.97331201 0.74039637 0.82493317 0.589777   0.87047925
 0.67545267 0.84094731 0.8026035  0.78724174 0.60751214 0.68073294
 0.84774527 0.75616176 0.90338104 0.81534766 0.96352993 0.99626432
 0.96433399 0.62944232 0.70921986 0.70894996 0.66114477 0.68504399
 0.69255361 0.80097513 0.64262366 0.96996974 0.87091961 0.90118625
 0.98667878 0.94582144 0.82626991 0.75937795 0.87894413 0.91861438
 0.87802974 0.92691929 0.7551461  0.96653601 0.72805817 0.72413732
 0.93517831 0.80775564 0.91372027 0.96909529 0.87349138 0.98234055
 0.93797075 0.77433582 1.         0.98038957 0.89235293 0.82254335
 0.91284468 0.97964377 0.84643991 0.92798991 0.96941632 0.8969921
 0.91275736 0.95303227 0.93996604 0.92526197 0.9318431  0.97480321
 0.92943623 0.92939204 0.97053508 0.91708632 0.96943617 0.9826954
 0.8902388  0.97032134 0.97332797 0.97175725 0.92555281 0.98975264
 0.85537596 0.98869732 0.93329767 0.88737622 0.83646034 0.87297974
 0.84987477 0.9138027  0.92787316 0.94421824 0.76766247 0.71417256
 0.63777171 0.45013796 0.31941823]"
"[0.28694767 0.48983547 0.50391009 0.48443844 0.48400829 0.43320548
 0.4653209  0.42418804 0.42299483 0.44115045 0.41171665 0.47180622
 0.46797858 0.44239914 0.44677174 0.44989448 0.42489628 0.43289262
 0.44680972 0.45623532 0.40306321 0.44274463 0.43323236 0.44402891
 0.42231429 0.43415144 0.43621178 0.41047465 0.40536919 0.42830901
 0.42573218 0.42612712 0.41340388 0.42656271 0.41633385 0.42271785
 0.40527306 0.38992934 0.4382903  0.38794218 0.42179098 0.42137949
 0.388492   0.40464784 0.38373194 0.41409046 0.41587031 0.42080315
 0.45291383 0.39728786 0.44755948 0.40103237 0.45313976 0.45010979
 0.46187549 0.46959141 0.44957243 0.43327727 0.40940277 0.45586975
 0.46712534 0.47931019 0.4941677  0.49037788 0.48291156 0.48407313
 0.52109486 0.5141868  0.52351782 0.52674607 0.54893249 0.56144047
 0.57474754 0.57469359 0.60418985 0.6265286  0.66488031 0.62560253
 0.61730297 0.57350173 0.54006423 0.48532734 0.4270126  0.36364186
 0.27904537 0.17623499 0.07679161 0.07708809 0.09276725 0.07804863
 0.08838639 0.08593619 0.0922912  0.08151479 0.09000936 0.0960178
 0.08857162 0.09795393 0.09977312 0.08709108 0.0997418  0.10691019
 0.09946074 0.10164846 0.10521472 0.12495974 0.12984967 0.15981332
 0.19271605 0.24894491 0.2931063 ]","[0.43889125 0.39871526 0.34620539 0.66537683 0.48746322 0.2585608
 0.24944797 0.56081358 0.28295258 0.58534566 0.35583986 0.36178363
 0.52020427 0.32785253 0.67028028 0.41881986 0.52759211 0.39805094
 0.49611433 0.56533    0.59386832 0.49287815 0.46166116 0.35854073
 0.23605913 0.59706232 0.38087339 0.25902342 0.28046954 0.517639
 0.44977535 0.47804022 0.51650134 0.42064991 0.31370871 0.47041818
 0.46826963 0.23898662 0.29469696 0.3728996  0.32007408 0.55837118
 0.49944138 0.33967031 0.29878129 0.49614244 0.49618707 0.59107414
 0.4958388  0.57919322 0.56568249 0.54480076 0.33036342 0.52736615
 0.46703021 0.41113092 0.41395636 0.4362871  0.38574025 0.40919301
 0.57570369 0.49399695 0.59806877 0.37246244 0.51438021 0.601553
 0.56048763 0.42206097 0.56098317 0.54977953 0.44463517 0.50470547
 0.55876639 0.5218055  0.68384726 0.70183063 0.72331848 0.67718054
 0.58639351 0.63241518 0.50811623 0.49795728 0.48278157 0.31214031
 0.32811497 0.12893092 0.06341026 0.04962111 0.02709712 0.04105164
 0.10424264 0.02840603 0.10876296 0.04339465 0.1601576  0.06622318
 0.07772921 0.11545928 0.06022669 0.14789467 0.1457162  0.17470678
 0.09239292 0.10114902 0.08356119 0.21843796 0.15734341 0.23014141
 0.06135609 0.47466806 0.31741199]"
"[0.32295463 0.61850242 0.64984616 0.64708966 0.65840403 0.60479861
 0.64226491 0.60923491 0.60835932 0.63425015 0.60496119 0.66329241
 0.66111319 0.64390247 0.66133434 0.66681087 0.64468    0.64659578
 0.65231567 0.67242935 0.62279295 0.65127894 0.64729577 0.66199741
 0.64016068 0.64833305 0.65052902 0.63996307 0.62955012 0.64821178
 0.64242902 0.6532683  0.63785686 0.64388723 0.64081523 0.64171239
 0.62444096 0.62315167 0.66049131 0.6255374  0.64028619 0.64944856
 0.62461984 0.64433714 0.61428102 0.6398365  0.64458081 0.64285424
 0.67446465 0.62988897 0.65843443 0.64049361 0.67613417 0.66399156
 0.67969099 0.68524679 0.67604139 0.67706438 0.64659803 0.68403394
 0.68965825 0.70583125 0.71895357 0.71220463 0.7200392  0.7241934
 0.75224692 0.75065986 0.74991476 0.75509727 0.77143312 0.78500442
 0.79662639 0.79623577 0.82060578 0.83667371 0.86017886 0.84573373
 0.85320435 0.84519971 0.84843212 0.84394231 0.82940912 0.82083603
 0.81006474 0.80371074 0.79118748 0.77816025 0.77245347 0.73376491
 0.71980201 0.67826723 0.64244884 0.58246486 0.52214408 0.42214433
 0.30013918 0.15237868 0.09078306 0.07781356 0.09065197 0.09761189
 0.08950851 0.09155081 0.09374102 0.11316672 0.11613437 0.14421583
 0.17344923 0.22066322 0.26266013]","[0.51134717 0.68980896 0.48188793 0.89454239 0.92642123 0.38349222
 0.69553333 0.54023994 0.57255617 0.84870552 0.69037246 0.54685047
 0.82960804 0.52361911 0.71343613 0.44287611 0.58223571 0.62389245
 0.83311577 0.87748894 0.75646224 0.76053963 0.83281004 0.8430233
 0.52092262 0.62939696 0.48278925 0.764925   0.76689154 0.50474703
 0.69162613 0.68273533 0.77336007 0.63522551 0.53248189 0.68577924
 0.74869301 0.73710569 0.65762663 0.71450549 0.70127298 0.49785246
 0.71079855 0.47776419 0.77587525 0.48717164 0.79545389 0.55391874
 0.73449614 0.75113276 0.6230235  0.72389134 0.8447819  0.61624611
 0.8153256  0.69660712 0.66155872 0.8249993  0.70694315 0.60101102
 0.82683731 0.56718334 0.82923937 0.61421898 0.83032392 0.76394226
 0.75571993 0.74934813 0.63472877 0.76580895 0.83680586 0.76665073
 0.74856183 0.75491932 0.80351234 0.87223147 0.79781904 0.85611444
 0.87969931 0.80790054 0.78674353 0.90733211 0.88516027 0.81374692
 0.7893593  0.80173225 0.79181    0.84190539 0.74951651 0.66743528
 0.65898691 0.67819615 0.59031738 0.63230629 0.57423414 0.40799279
 0.33005662 0.16277282 0.01749102 0.11801552 0.03110604 0.04301633
 0.01621468 0.15945623 0.11261989 0.18045745 0.18394635 0.07646207
 0.17232808 0.04669389 0.07008607]"
"[0.23222955 0.30933359 0.30536385 0.27123503 0.26232071 0.22212886
 0.25214818 0.20174959 0.19886028 0.20473118 0.17447315 0.23785027
 0.23552359 0.20313594 0.195206   0.19899801 0.17151677 0.18519597
 0.20809721 0.20379748 0.14751999 0.20036213 0.1855768  0.19314701
 0.17205011 0.18967862 0.19326219 0.14990256 0.1541232  0.18203768
 0.18374736 0.17355089 0.16352118 0.18571492 0.16495019 0.17827078
 0.16597646 0.13423795 0.19553069 0.12442346 0.17797952 0.17018904
 0.12488281 0.13605532 0.11884021 0.15181701 0.15039299 0.15883915
 0.18891496 0.11333571 0.18630468 0.10366306 0.17187634 0.17818852
 0.17497557 0.18188763 0.15061235 0.10850012 0.09157352 0.14007987
 0.15429502 0.16389277 0.17700785 0.17111355 0.13277888 0.11854678
 0.15696058 0.12659252 0.13587722 0.11151922 0.12008835 0.10659792
 0.0996853  0.07930607 0.11403385 0.13519071 0.17121593 0.05977956
 0.0983641  0.08807369 0.10618307 0.08745645 0.09055369 0.09309502
 0.0965094  0.10398563 0.09512047 0.09552828 0.11119574 0.09662707
 0.10730301 0.10481444 0.11126444 0.10065507 0.10960084 0.11541353
 0.10818777 0.11808021 0.12008359 0.10805097 0.12027765 0.12791702
 0.12194493 0.12446121 0.13113622 0.15160267 0.16083544 0.19505136
 0.23624388 0.31283926 0.36189065]","[0.25153098 0.10772057 0.09948969 0.11467084 0.45238831 0.075036
 0.         0.23494292 0.1098967  0.41658672 0.32606918 0.45765802
 0.42074033 0.27743521 0.12530788 0.3644766  0.28174201 0.03417035
 0.35786406 0.26358841 0.31189788 0.03890551 0.06393144 0.18119298
 0.08817296 0.07604876 0.19038545 0.23031748 0.17714732 0.
 0.         0.3534841  0.02748071 0.03872828 0.11945139 0.02159012
 0.17468762 0.11631232 0.33720589 0.08202083 0.         0.15939274
 0.18569486 0.0011915  0.05554051 0.04435522 0.         0.26664122
 0.14800315 0.03603608 0.12330871 0.06952117 0.20802244 0.22611913
 0.26316075 0.28278958 0.         0.24889472 0.14162573 0.03454114
 0.21406367 0.15145959 0.1533411  0.25594414 0.17555293 0.09558551
 0.14423119 0.         0.22382948 0.14259525 0.04836743 0.03765689
 0.01423711 0.10912601 0.14363125 0.188239   0.15071334 0.12135063
 0.10296793 0.1409611  0.16142664 0.02191353 0.08050349 0.09267468
 0.13671668 0.07775969 0.13334187 0.10232578 0.09338783 0.04497413
 0.08523946 0.13750921 0.16128779 0.04508245 0.05533606 0.139737
 0.15326282 0.12122658 0.16421889 0.15684459 0.08155732 0.09631817
 0.12384901 0.12058671 0.1882994  0.16834707 0.19238405 0.21815057
 0.11979356 0.14810567 0.41000822]"
"[0.76776747 0.72067311 0.74210788 0.74668219 0.73952512 0.69945767
 0.75398647 0.70961838 0.71160897 0.74075046 0.70106078 0.76341963
 0.76216577 0.73802437 0.76561402 0.78426274 0.76436678 0.77061176
 0.77850431 0.80332749 0.76768698 0.79883877 0.80147506 0.82192077
 0.79323539 0.80681046 0.81466268 0.81013528 0.79715552 0.81465405
 0.80519943 0.83017938 0.81471294 0.81596077 0.82765411 0.82158224
 0.80235814 0.81456375 0.83663446 0.82268652 0.82564553 0.83371388
 0.81779268 0.83926565 0.80926475 0.83449814 0.83301589 0.82541772
 0.85561693 0.81739979 0.82929849 0.8313258  0.85154046 0.8290235
 0.84473692 0.84734618 0.8409346  0.85030118 0.81104092 0.83766405
 0.83780559 0.85146615 0.86090551 0.84847129 0.86069832 0.86448223
 0.8843225  0.88292125 0.87402167 0.87671665 0.88772472 0.89910222
 0.90696244 0.90286759 0.91927391 0.92846058 0.9406247  0.93113217
 0.93868135 0.93664213 0.9437366  0.94464607 0.93378926 0.93010425
 0.92747741 0.93078319 0.92999072 0.92967927 0.93658871 0.92217482
 0.94057938 0.92858817 0.93091426 0.91847085 0.93625541 0.92260788
 0.91113944 0.92076056 0.91056304 0.8986313  0.86536191 0.85114614
 0.84537476 0.79196362 0.79715539 0.71169867 0.62546969 0.39879954
 0.3227043  0.4397542  0.49851872]","[0.56849708 0.89178711 0.67739519 1.         0.6522498  0.55962674
 0.57441451 0.91609247 0.67975737 0.50074529 0.9118183  0.5805675
 0.63498731 0.88000514 0.80542174 0.67645413 0.63187384 0.80886736
 0.74650198 0.8126885  0.65856104 0.62335057 0.97545017 0.76928742
 0.66772407 0.93956004 0.9159588  0.7009738  0.794051   0.6496346
 0.91443414 0.73880537 0.65702396 0.73421554 0.9840353  0.9456139
 0.8114093  0.68953564 0.86780288 1.         0.95571093 0.85424554
 0.76563331 0.93684445 0.78327934 0.83676396 0.72077611 0.90286282
 0.81604685 0.70487355 0.72307782 0.89479271 0.83582876 0.79760784
 0.79788871 0.71179602 0.70074089 0.90327241 0.78472288 0.88633758
 0.98564603 0.91418663 0.88227081 0.91122698 0.94249546 0.76008105
 0.77326225 0.80410587 0.95281272 0.8219751  0.82480886 0.84253407
 0.92589648 0.81170675 0.98852258 0.87490805 0.87645211 0.88772636
 0.92186881 0.94950366 1.         0.95793676 0.98549854 0.92353515
 0.88508162 0.92256485 0.87232286 0.88559348 0.93717178 0.87448868
 0.87958819 0.96227698 0.91378991 0.96419923 0.8822889  0.92713984
 0.93590406 0.95767312 0.89422541 0.90198013 0.7909282  0.79527178
 0.88575121 0.77187366 0.86152079 0.75650666 0.6847758  0.33235306
 0.18557282 0.27970183 0.60113372]"
